region_code,name,extra_code,true_level,parent_code,child_count,min_child_level,max_child_level
530192,서울>용산구>용문동,11170121,2,510010,0,0,0
530193,서울>용산구>문배동,11170122,2,510010,0,0,0
530194,서울>용산구>신계동,11170123,2,510010,0,0,0
530195,서울>용산구>한강로1가,11170124,2,510010,0,0,0
530196,서울>용산구>한강로2가,11170125,2,510010,0,0,0
530197,서울>용산구>용산동3가,11170126,2,510010,0,0,0
530198,서울>용산구>용산동5가,11170127,2,510010,0,0,0
530199,서울>용산구>한강로3가,11170128,2,510010,0,0,0
530200,서울>용산구>이촌동,11170129,2,510010,0,0,0
530201,서울>용산구>이태원동,11170130,2,510010,0,0,0
530202,서울>용산구>한남동,11170131,2,510010,0,0,0
530203,서울>용산구>동빙고동,11170132,2,510010,0,0,0
530204,서울>용산구>서빙고동,11170133,2,510010,0,0,0
530205,서울>용산구>주성동,11170134,2,510010,0,0,0
530206,서울>용산구>용산동6가,11170135,2,510010,0,0,0
530207,서울>용산구>보광동,11170136,2,510010,0,0,0
530209,서울>성동구>상왕십리동,11200101,2,510011,0,0,0
530210,서울>성동구>하왕십리동,11200102,2,510011,0,0,0
530211,서울>성동구>홍익동,11200103,2,510011,0,0,0
530212,서울>성동구>도선동,11200104,2,510011,0,0,0
530213,서울>성동구>마장동,11200105,2,510011,0,0,0
530214,서울>성동구>사근동,11200106,2,510011,0,0,0
530215,서울>성동구>행당동,11200107,2,510011,0,0,0
530216,서울>성동구>응봉동,11200108,2,510011,0,0,0
530217,서울>성동구>금호동1가,11200109,2,510011,0,0,0
530218,서울>성동구>금호동2가,11200110,2,510011,0,0,0
530219,서울>성동구>금호동3가,11200111,2,510011,0,0,0
530220,서울>성동구>금호동4가,11200112,2,510011,0,0,0
530221,서울>성동구>옥수동,11200113,2,510011,0,0,0
530222,서울>성동구>성수동1가,11200114,2,510011,0,0,0
530223,서울>성동구>성수동2가,11200115,2,510011,0,0,0
530224,서울>성동구>송정동,11200118,2,510011,0,0,0
530225,서울>성동구>용답동,11200122,2,510011,0,0,0
530227,서울>광진구>중곡동,11215101,2,510012,0,0,0
530228,서울>광진구>능동,11215102,2,510012,0,0,0
530229,서울>광진구>구의동,11215103,2,510012,0,0,0
530230,서울>광진구>광장동,11215104,2,510012,0,0,0
530231,서울>광진구>자양동,11215105,2,510012,0,0,0
530232,서울>광진구>화양동,11215107,2,510012,0,0,0
530233,서울>광진구>군자동,11215109,2,510012,0,0,0
530235,서울>동대문구>신설동,11230101,2,510013,0,0,0
530236,서울>동대문구>용두동,11230102,2,510013,0,0,0
530237,서울>동대문구>제기동,11230103,2,510013,0,0,0
530238,서울>동대문구>전농동,11230104,2,510013,0,0,0
530239,서울>동대문구>답십리동,11230105,2,510013,0,0,0
530240,서울>동대문구>장안동,11230106,2,510013,0,0,0
530241,서울>동대문구>청량리동,11230107,2,510013,0,0,0
530242,서울>동대문구>회기동,11230108,2,510013,0,0,0
530243,서울>동대문구>휘경동,11230109,2,510013,0,0,0
530244,서울>동대문구>이문동,11230110,2,510013,0,0,0
530246,서울>중랑구>면목동,11260101,2,510014,0,0,0
530247,서울>중랑구>상봉동,11260102,2,510014,0,0,0
530248,서울>중랑구>중화동,11260103,2,510014,0,0,0
530249,서울>중랑구>묵동,11260104,2,510014,0,0,0
530250,서울>중랑구>망우동,11260105,2,510014,0,0,0
530251,서울>중랑구>신내동,11260106,2,510014,0,0,0
530253,서울>성북구>성북동,11290101,2,510015,0,0,0
530254,서울>성북구>성북동1가,11290102,2,510015,0,0,0
530255,서울>성북구>돈암동,11290103,2,510015,0,0,0
530256,서울>성북구>동소문동1가,11290104,2,510015,0,0,0
530257,서울>성북구>동소문동2가,11290105,2,510015,0,0,0
530258,서울>성북구>동소문동3가,11290106,2,510015,0,0,0
530259,서울>성북구>동소문동4가,11290107,2,510015,0,0,0
530260,서울>성북구>동소문동5가,11290108,2,510015,0,0,0
530261,서울>성북구>동소문동6가,11290109,2,510015,0,0,0
530262,서울>성북구>동소문동7가,11290110,2,510015,0,0,0
530263,서울>성북구>삼선동1가,11290111,2,510015,0,0,0
530264,서울>성북구>삼선동2가,11290112,2,510015,0,0,0
530265,서울>성북구>삼선동3가,11290113,2,510015,0,0,0
530266,서울>성북구>삼선동4가,11290114,2,510015,0,0,0
530267,서울>성북구>삼선동5가,11290115,2,510015,0,0,0
530268,서울>성북구>동선동1가,11290116,2,510015,0,0,0
530269,서울>성북구>동선동2가,11290117,2,510015,0,0,0
530270,서울>성북구>동선동3가,11290118,2,510015,0,0,0
530271,서울>성북구>동선동4가,11290119,2,510015,0,0,0
530272,서울>성북구>동선동5가,11290120,2,510015,0,0,0
530273,서울>성북구>안암동1가,11290121,2,510015,0,0,0
530274,서울>성북구>안암동2가,11290122,2,510015,0,0,0
530275,서울>성북구>안암동3가,11290123,2,510015,0,0,0
530276,서울>성북구>안암동4가,11290124,2,510015,0,0,0
530277,서울>성북구>안암동5가,11290125,2,510015,0,0,0
530278,서울>성북구>보문동4가,11290126,2,510015,0,0,0
530279,서울>성북구>보문동5가,11290127,2,510015,0,0,0
530280,서울>성북구>보문동6가,11290128,2,510015,0,0,0
530281,서울>성북구>보문동7가,11290129,2,510015,0,0,0
530282,서울>성북구>보문동1가,11290130,2,510015,0,0,0
530283,서울>성북구>보문동2가,11290131,2,510015,0,0,0
530284,서울>성북구>보문동3가,11290132,2,510015,0,0,0
530285,서울>성북구>정릉동,11290133,2,510015,0,0,0
530286,서울>성북구>길음동,11290134,2,510015,0,0,0
530287,서울>성북구>종암동,11290135,2,510015,0,0,0
530288,서울>성북구>하월곡동,11290136,2,510015,0,0,0
530289,서울>성북구>상월곡동,11290137,2,510015,0,0,0
530290,서울>성북구>장위동,11290138,2,510015,0,0,0
530291,서울>성북구>석관동,11290139,2,510015,0,0,0
530293,서울>강북구>미아동,11305101,2,510016,0,0,0
530294,서울>강북구>번동,11305102,2,510016,0,0,0
530295,서울>강북구>수유동,11305103,2,510016,0,0,0
530296,서울>강북구>우이동,11305104,2,510016,0,0,0
530298,서울>도봉구>쌍문동,11320105,2,510017,0,0,0
530299,서울>도봉구>방학동,11320106,2,510017,0,0,0
530300,서울>도봉구>창동,11320107,2,510017,0,0,0
530301,서울>도봉구>도봉동,11320108,2,510017,0,0,0
530303,서울>노원구>월계동,11350102,2,510018,0,0,0
530304,서울>노원구>공릉동,11350103,2,510018,0,0,0
530305,서울>노원구>하계동,11350104,2,510018,0,0,0
530306,서울>노원구>상계동,11350105,2,510018,0,0,0
530307,서울>노원구>중계동,11350106,2,510018,0,0,0
530309,서울>은평구>수색동,11380101,2,510019,0,0,0
530310,서울>은평구>녹번동,11380102,2,510019,0,0,0
530311,서울>은평구>불광동,11380103,2,510019,0,0,0
530312,서울>은평구>갈현동,11380104,2,510019,0,0,0
530313,서울>은평구>구산동,11380105,2,510019,0,0,0
530314,서울>은평구>대조동,11380106,2,510019,0,0,0
530315,서울>은평구>응암동,11380107,2,510019,0,0,0
530316,서울>은평구>역촌동,11380108,2,510019,0,0,0
530317,서울>은평구>신사동,11380109,2,510019,0,0,0
530318,서울>은평구>증산동,11380110,2,510019,0,0,0
530319,서울>은평구>진관동,11380114,2,510019,0,0,0
530321,서울>서대문구>충정로2가,11410101,2,510020,0,0,0
530322,서울>서대문구>충정로3가,11410102,2,510020,0,0,0
530323,서울>서대문구>합동,11410103,2,510020,0,0,0
530324,서울>서대문구>미근동,11410104,2,510020,0,0,0
530325,서울>서대문구>냉천동,11410105,2,510020,0,0,0
530326,서울>서대문구>천연동,11410106,2,510020,0,0,0
530327,서울>서대문구>옥천동,11410107,2,510020,0,0,0
530328,서울>서대문구>영천동,11410108,2,510020,0,0,0
530329,서울>서대문구>현저동,11410109,2,510020,0,0,0
530330,서울>서대문구>북아현동,11410110,2,510020,0,0,0
530331,서울>서대문구>홍제동,11410111,2,510020,0,0,0
530332,서울>서대문구>대현동,11410112,2,510020,0,0,0
530333,서울>서대문구>대신동,11410113,2,510020,0,0,0
530334,서울>서대문구>신촌동,11410114,2,510020,0,0,0
530335,서울>서대문구>봉원동,11410115,2,510020,0,0,0
530336,서울>서대문구>창천동,11410116,2,510020,0,0,0
530337,서울>서대문구>연희동,11410117,2,510020,0,0,0
530338,서울>서대문구>홍은동,11410118,2,510020,0,0,0
530339,서울>서대문구>북가좌동,11410119,2,510020,0,0,0
530340,서울>서대문구>남가좌동,11410120,2,510020,0,0,0
530342,서울>마포구>아현동,11440101,2,510021,0,0,0
530343,서울>마포구>공덕동,11440102,2,510021,0,0,0
530344,서울>마포구>신공덕동,11440103,2,510021,0,0,0
530345,서울>마포구>도화동,11440104,2,510021,0,0,0
530346,서울>마포구>용강동,11440105,2,510021,0,0,0
530347,서울>마포구>토정동,11440106,2,510021,0,0,0
530348,서울>마포구>마포동,11440107,2,510021,0,0,0
530349,서울>마포구>대흥동,11440108,2,510021,0,0,0
530350,서울>마포구>염리동,11440109,2,510021,0,0,0
530351,서울>마포구>노고산동,11440110,2,510021,0,0,0
530352,서울>마포구>신수동,11440111,2,510021,0,0,0
530353,서울>마포구>현석동,11440112,2,510021,0,0,0
530354,서울>마포구>구수동,11440113,2,510021,0,0,0
530355,서울>마포구>창전동,11440114,2,510021,0,0,0
530356,서울>마포구>상수동,11440115,2,510021,0,0,0
530357,서울>마포구>하중동,11440116,2,510021,0,0,0
530358,서울>마포구>신정동,11440117,2,510021,0,0,0
530359,서울>마포구>당인동,11440118,2,510021,0,0,0
530360,서울>마포구>서교동,11440120,2,510021,0,0,0
530361,서울>마포구>동교동,11440121,2,510021,0,0,0
530362,서울>마포구>합정동,11440122,2,510021,0,0,0
530363,서울>마포구>망원동,11440123,2,510021,0,0,0
530364,서울>마포구>연남동,11440124,2,510021,0,0,0
530365,서울>마포구>성산동,11440125,2,510021,0,0,0
530366,서울>마포구>중동,11440126,2,510021,0,0,0
530367,서울>마포구>상암동,11440127,2,510021,0,0,0
530369,서울>양천구>신정동,11470101,2,510022,0,0,0
530370,서울>양천구>목동,11470102,2,510022,0,0,0
530371,서울>양천구>신월동,11470103,2,510022,0,0,0
530373,서울>강서구>염창동,11500101,2,510023,0,0,0
530374,서울>강서구>등촌동,11500102,2,510023,0,0,0
530375,서울>강서구>화곡동,11500103,2,510023,0,0,0
530376,서울>강서구>가양동,11500104,2,510023,0,0,0
530377,서울>강서구>마곡동,11500105,2,510023,0,0,0
530378,서울>강서구>내발산동,11500106,2,510023,0,0,0
530379,서울>강서구>외발산동,11500107,2,510023,0,0,0
530380,서울>강서구>공항동,11500108,2,510023,0,0,0
530381,서울>강서구>방화동,11500109,2,510023,0,0,0
530382,서울>강서구>개화동,11500110,2,510023,0,0,0
530383,서울>강서구>과해동,11500111,2,510023,0,0,0
530384,서울>강서구>오곡동,11500112,2,510023,0,0,0
530385,서울>강서구>오쇠동,11500113,2,510023,0,0,0
530387,서울>구로구>신도림동,11530101,2,510024,0,0,0
530388,서울>구로구>구로동,11530102,2,510024,0,0,0
530389,서울>구로구>가리봉동,11530103,2,510024,0,0,0
530390,서울>구로구>고척동,11530106,2,510024,0,0,0
530391,서울>구로구>개봉동,11530107,2,510024,0,0,0
530392,서울>구로구>오류동,11530108,2,510024,0,0,0
530393,서울>구로구>궁동,11530109,2,510024,0,0,0
530394,서울>구로구>온수동,11530110,2,510024,0,0,0
530395,서울>구로구>천왕동,11530111,2,510024,0,0,0
530396,서울>구로구>항동,11530112,2,510024,0,0,0
530398,서울>금천구>가산동,11545101,2,510025,0,0,0
530399,서울>금천구>독산동,11545102,2,510025,0,0,0
530400,서울>금천구>시흥동,11545103,2,510025,0,0,0
530402,서울>영등포구>영등포동,11560101,2,510026,0,0,0
530403,서울>영등포구>영등포동1가,11560102,2,510026,0,0,0
530404,서울>영등포구>영등포동2가,11560103,2,510026,0,0,0
530405,서울>영등포구>영등포동3가,11560104,2,510026,0,0,0
530406,서울>영등포구>영등포동4가,11560105,2,510026,0,0,0
530407,서울>영등포구>영등포동5가,11560106,2,510026,0,0,0
530408,서울>영등포구>영등포동6가,11560107,2,510026,0,0,0
530409,서울>영등포구>영등포동7가,11560108,2,510026,0,0,0
530410,서울>영등포구>영등포동8가,11560109,2,510026,0,0,0
530411,서울>영등포구>여의도동,11560110,2,510026,0,0,0
530412,서울>영등포구>당산동1가,11560111,2,510026,0,0,0
530413,서울>영등포구>당산동2가,11560112,2,510026,0,0,0
530414,서울>영등포구>당산동3가,11560113,2,510026,0,0,0
530415,서울>영등포구>당산동4가,11560114,2,510026,0,0,0
530416,서울>영등포구>당산동5가,11560115,2,510026,0,0,0
530417,서울>영등포구>당산동6가,11560116,2,510026,0,0,0
530418,서울>영등포구>당산동,11560117,2,510026,0,0,0
530419,서울>영등포구>도림동,11560118,2,510026,0,0,0
530420,서울>영등포구>문래동1가,11560119,2,510026,0,0,0
530421,서울>영등포구>문래동2가,11560120,2,510026,0,0,0
530422,서울>영등포구>문래동3가,11560121,2,510026,0,0,0
530423,서울>영등포구>문래동4가,11560122,2,510026,0,0,0
530424,서울>영등포구>문래동5가,11560123,2,510026,0,0,0
530425,서울>영등포구>문래동6가,11560124,2,510026,0,0,0
530426,서울>영등포구>양평동1가,11560125,2,510026,0,0,0
530427,서울>영등포구>양평동2가,11560126,2,510026,0,0,0
530428,서울>영등포구>양평동3가,11560127,2,510026,0,0,0
530429,서울>영등포구>양평동4가,11560128,2,510026,0,0,0
530430,서울>영등포구>양평동5가,11560129,2,510026,0,0,0
530431,서울>영등포구>양평동6가,11560130,2,510026,0,0,0
530432,서울>영등포구>양화동,11560131,2,510026,0,0,0
530433,서울>영등포구>신길동,11560132,2,510026,0,0,0
530434,서울>영등포구>대림동,11560133,2,510026,0,0,0
530435,서울>영등포구>양평동,11560134,2,510026,0,0,0
530437,서울>동작구>노량진동,11590101,2,510027,0,0,0
530438,서울>동작구>상도동,11590102,2,510027,0,0,0
530439,서울>동작구>상도1동,11590103,2,510027,0,0,0
530440,서울>동작구>본동,11590104,2,510027,0,0,0
530441,서울>동작구>흑석동,11590105,2,510027,0,0,0
530442,서울>동작구>동작동,11590106,2,510027,0,0,0
530443,서울>동작구>사당동,11590107,2,510027,0,0,0
530444,서울>동작구>대방동,11590108,2,510027,0,0,0
530445,서울>동작구>신대방동,11590109,2,510027,0,0,0
530447,서울>관악구>봉천동,11620101,2,510028,0,0,0
530448,서울>관악구>신림동,11620102,2,510028,0,0,0
530449,서울>관악구>남현동,11620103,2,510028,0,0,0
530451,서울>서초구>방배동,11650101,2,510029,0,0,0
530452,서울>서초구>양재동,11650102,2,510029,0,0,0
530453,서울>서초구>우면동,11650103,2,510029,0,0,0
530454,서울>서초구>원지동,11650104,2,510029,0,0,0
530455,서울>서초구>잠원동,11650106,2,510029,0,0,0
530456,서울>서초구>반포동,11650107,2,510029,0,0,0
530457,서울>서초구>서초동,11650108,2,510029,0,0,0
530458,서울>서초구>내곡동,11650109,2,510029,0,0,0
530459,서울>서초구>염곡동,11650110,2,510029,0,0,0
530460,서울>서초구>신원동,11650111,2,510029,0,0,0
530462,서울>강남구>역삼동,11680101,2,510030,0,0,0
530463,서울>강남구>개포동,11680103,2,510030,0,0,0
530464,서울>강남구>청담동,11680104,2,510030,0,0,0
530465,서울>강남구>삼성동,11680105,2,510030,0,0,0
530466,서울>강남구>대치동,11680106,2,510030,0,0,0
530467,서울>강남구>신사동,11680107,2,510030,0,0,0
530468,서울>강남구>논현동,11680108,2,510030,0,0,0
530469,서울>강남구>압구정동,11680110,2,510030,0,0,0
530470,서울>강남구>세곡동,11680111,2,510030,0,0,0
530471,서울>강남구>자곡동,11680112,2,510030,0,0,0
530472,서울>강남구>율현동,11680113,2,510030,0,0,0
530473,서울>강남구>일원동,11680114,2,510030,0,0,0
530474,서울>강남구>수서동,11680115,2,510030,0,0,0
530475,서울>강남구>도곡동,11680118,2,510030,0,0,0
530477,서울>송파구>잠실동,11710101,2,510031,0,0,0
530478,서울>송파구>신천동,11710102,2,510031,0,0,0
530479,서울>송파구>풍납동,11710103,2,510031,0,0,0
530480,서울>송파구>송파동,11710104,2,510031,0,0,0
530481,서울>송파구>석촌동,11710105,2,510031,0,0,0
530482,서울>송파구>삼전동,11710106,2,510031,0,0,0
530483,서울>송파구>가락동,11710107,2,510031,0,0,0
530484,서울>송파구>문정동,11710108,2,510031,0,0,0
530485,서울>송파구>장지동,11710109,2,510031,0,0,0
530486,서울>송파구>방이동,11710111,2,510031,0,0,0
530487,서울>송파구>오금동,11710112,2,510031,0,0,0
530488,서울>송파구>거여동,11710113,2,510031,0,0,0
530489,서울>송파구>마천동,11710114,2,510031,0,0,0
530491,서울>강동구>명일동,11740101,2,510032,0,0,0
530492,서울>강동구>고덕동,11740102,2,510032,0,0,0
530493,서울>강동구>상일동,11740103,2,510032,0,0,0
530494,서울>강동구>길동,11740105,2,510032,0,0,0
530495,서울>강동구>둔촌동,11740106,2,510032,0,0,0
530496,서울>강동구>암사동,11740107,2,510032,0,0,0
530497,서울>강동구>성내동,11740108,2,510032,0,0,0
530498,서울>강동구>천호동,11740109,2,510032,0,0,0
530499,서울>강동구>강일동,11740110,2,510032,0,0,0
530502,부산>중구>영주동,26110101,2,510034,0,0,0
530503,부산>중구>대창동1가,26110102,2,510034,0,0,0
530504,부산>중구>대창동2가,26110103,2,510034,0,0,0
530505,부산>중구>중앙동1가,26110104,2,510034,0,0,0
530506,부산>중구>중앙동2가,26110105,2,510034,0,0,0
530507,부산>중구>중앙동3가,26110106,2,510034,0,0,0
530508,부산>중구>중앙동4가,26110107,2,510034,0,0,0
530509,부산>중구>중앙동5가,26110108,2,510034,0,0,0
530510,부산>중구>중앙동6가,26110109,2,510034,0,0,0
530511,부산>중구>중앙동7가,26110110,2,510034,0,0,0
530512,부산>중구>동광동1가,26110111,2,510034,0,0,0
530513,부산>중구>동광동2가,26110112,2,510034,0,0,0
530514,부산>중구>동광동3가,26110113,2,510034,0,0,0
530515,부산>중구>동광동4가,26110114,2,510034,0,0,0
530516,부산>중구>동광동5가,26110115,2,510034,0,0,0
530517,부산>중구>대청동1가,26110116,2,510034,0,0,0
